ZCTA,land_sqmi,water_sqmi,lat,lon,population,density_sqmi
97009,30.71,0.086,45.422994,-122.33277,7877,256.496255291436
97011,4.574,0.0,45.387422,-122.03674,769,168.12418014866637
97013,58.939,0.589,45.220824,-122.66828,24094,408.7955343660395
97014,145.852,7.789,45.643396,-121.78935,1617,11.086580917642541
97015,8.833,0.046,45.416832,-122.533128,24166,2735.876825540586
97016,229.975,9.819,46.052109,-123.262509,6568,28.559626046309383
97017,45.234,0.008,45.17301,-122.368645,3449,76.24795507803864
97018,0.824,0.429,45.899123,-122.812232,1806,2191.747572815534
97019,78.767,4.933,45.482455,-122.190722,3332,42.30197925527188
97020,0.282,0.0,45.222642,-122.838847,1242,4404.255319148937
97021,261.894,0.34,45.38544,-121.120556,1457,5.563319510947177
97022,23.256,0.372,45.346725,-122.319961,3172,136.39490884072927
97023,196.498,0.913,45.204013,-122.200657,11608,59.074392614683106
97024,3.447,0.308,45.544172,-122.439611,11702,3394.8360893530607
97026,33.784,0.467,45.10466,-122.937725,3898,115.38006156760598
97027,2.509,0.088,45.38565,-122.592827,12413,4947.389398166601
97028,38.091,0.102,45.288449,-121.807281,150,3.937938095613137
97030,7.492,0.033,45.509906,-122.433165,38471,5134.943940202883
97031,149.65,4.641,45.610947,-121.601374,19145,127.93184096224523
97032,17.883,0.0,45.179495,-122.785599,4810,268.97053067158754
97034,7.749,0.828,45.409482,-122.685688,21119,2725.3839205058716
97035,5.816,0.029,45.413601,-122.725252,25875,4448.933975240715
97037,524.872,1.774,45.067048,-121.027621,857,1.6327790394610497
97038,130.845,0.293,45.095438,-122.558954,17100,130.68898314799955
97040,52.902,1.547,45.617111,-121.388115,1877,35.480700162564744
97041,159.067,0.124,45.419804,-121.595831,3284,20.645388421231303
97042,23.775,0.033,45.207722,-122.537224,3330,140.06309148264984
97045,86.787,1.209,45.320278,-122.536461,57432,661.7580974109025
97048,97.844,7.026,46.014428,-122.974795,7096,72.52360901026124
97049,156.939,0.818,45.370656,-121.87327,2015,12.839383454718076
97051,57.527,1.082,45.888686,-122.920711,17589,305.75208163123403
97053,12.807,0.265,45.827979,-122.883286,3401,265.55789802451784
97054,39.733,2.258,45.960809,-122.92737,1404,35.335866911635165
97055,112.614,0.613,45.361095,-122.157888,20131,178.76107766352317
97056,110.723,0.806,45.799539,-122.96885,12794,115.54961480451216
97058,325.189,8.005,45.552489,-121.151799,20540,63.1632681302258
97060,17.491,3.855,45.531327,-122.36909,21788,1245.6692013035276
97062,14.204,0.009,45.365223,-122.762255,28620,2014.9253731343283
97063,140.037,0.59,45.224901,-121.301127,1064,7.597991959267907
97064,97.666,0.05,45.859077,-123.235525,3730,38.19138697192472
97067,22.727,0.001,45.323984,-121.990453,2285,100.54120649447793
97068,22.39,1.324,45.351714,-122.66902,30254,1351.228226887003
97070,17.761,0.614,45.308221,-122.770991,26363,1484.3195766004167
97071,51.673,0.189,45.134193,-122.826491,31847,616.3179997290655
97078,6.294,0.0,45.476351,-122.890808,25813,4101.207499205593
97080,21.639,0.061,45.478314,-122.390727,47548,2197.3288968991174
97086,10.476,0.0,45.445315,-122.527925,33685,3215.4448262695682
97089,21.617,0.202,45.426416,-122.442992,14906,689.5498912892631
97101,50.11,0.102,45.090196,-123.228702,3945,78.72680103771702
97102,8.358,2.56,45.789443,-123.942252,378,45.22613065326633
97103,163.289,11.809,46.13334,-123.698966,17738,108.6294851459682
97106,44.03,0.026,45.654355,-123.136366,5009,113.76334317510788
97107,17.686,2.859,45.560392,-123.887436,2158,122.0174149044442
97108,98.608,0.0,45.27423,-123.675455,492,4.9894531883822815
97110,6.124,0.0,45.891846,-123.951183,1128,184.19333768778577
97111,38.023,0.048,45.284527,-123.195204,4285,112.69494779475579
97112,113.55,3.164,45.275046,-123.876355,2108,18.564509026860414
97113,34.939,0.112,45.507876,-123.042958,15621,447.0935058244369
97114,59.576,1.206,45.187855,-123.07657,5136,86.20921176312609
97115,10.836,0.179,45.277412,-123.027127,3916,361.3879660391288
97116,82.07,0.185,45.58087,-123.165766,29598,360.64335323504326
97117,39.699,0.006,45.631941,-123.335885,787,19.824176931408854
97118,0.928,1.144,45.556365,-123.916492,769,828.6637931034483
97119,94.394,1.468,45.471666,-123.221412,5154,54.60092802508634
97121,7.556,0.692,46.203684,-123.981263,1643,217.44309158284807
97122,27.995,0.004,45.161422,-123.82578,563,20.11073405965351
97123,55.666,0.043,45.444372,-122.976426,48622,873.4595623899688
97124,45.146,0.01,45.569212,-122.947174,54351,1203.8940326939264
97127,0.864,0.0,45.246263,-123.111527,4428,5125.0
97128,112.22,0.023,45.211741,-123.281699,38625,344.1899839600784
97130,1.11,1.341,45.709809,-123.939245,902,812.6126126126126
97131,138.882,4.008,45.711405,-123.824306,2442,17.58327213029766
97132,62.633,0.472,45.324219,-122.98733,31715,506.3624606836651
97133,76.807,0.018,45.689392,-123.013035,5662,73.71723931412501
97134,0.445,1.427,45.461766,-123.970593,152,341.57303370786514
97135,3.425,4.747,45.19858,-123.961925,1505,439.4160583941606
97136,19.412,2.391,45.630592,-123.920769,2422,124.76818462806511
97137,45.107,1.408,45.219509,-122.948493,1126,24.96286607400182
97138,146.117,1.229,45.905454,-123.708754,11724,80.2370702929844
97140,44.575,0.007,45.35308,-122.865845,27999,628.1323611890073
97141,259.867,16.605,45.507531,-123.737139,12734,49.00198947923361
97146,25.632,5.074,46.12514,-123.911368,7614,297.0505617977528
97147,0.513,0.001,45.685605,-123.88613,469,914.2300194931773
97148,91.589,0.051,45.361441,-123.259852,3125,34.119817882060076
97149,25.009,3.217,45.112951,-123.939045,679,27.15022591866928
97201,1.913,0.142,45.508551,-122.688283,17229,9006.27286983795
97202,6.281,0.927,45.482012,-122.644451,44107,7022.289444355994
97203,10.776,2.762,45.603552,-122.737916,33159,3077.1158129175947
97205,0.942,0.003,45.52009,-122.702169,9232,9800.424628450106
97206,6.452,0.001,45.481598,-122.598295,50258,7789.522628642281
97209,1.03,0.187,45.531124,-122.683951,21727,21094.17475728155
97210,8.895,0.738,45.545484,-122.736853,11331,1273.8617200674537
97211,7.137,2.056,45.585627,-122.637259,33713,4723.693428611462
97212,2.729,0.0,45.544256,-122.643248,27573,10103.700989373396
97213,4.032,0.001,45.538194,-122.600014,31238,7747.519841269841
97214,2.907,0.128,45.513962,-122.644031,28128,9675.954592363261
97215,2.335,0.03,45.51505,-122.597392,17849,7644.111349036402
97216,2.516,0.0,45.513946,-122.558527,16735,6651.430842607313
97217,11.15,4.093,45.596784,-122.695414,34756,3117.1300448430493
97218,6.659,0.078,45.576236,-122.600873,14704,2208.139360264304
97219,11.7,0.314,45.454231,-122.698526,43111,3684.700854700855
97220,7.511,0.053,45.550787,-122.55956,27810,3702.56956463853
97221,4.405,0.004,45.496555,-122.730453,13118,2977.9795686719635
97222,8.65,0.278,45.440273,-122.615888,36643,4236.184971098266
97223,11.064,0.007,45.44029,-122.776604,50226,4539.587852494577
97224,9.048,0.0,45.4057,-122.795689,36015,3980.4376657824932
97225,6.653,0.009,45.503048,-122.770132,25802,3878.250413347362
97227,1.427,0.085,45.544151,-122.677095,6378,4469.516468114926
97229,19.651,0.005,45.549242,-122.809952,75626,3848.4555493359117
97230,13.967,5.482,45.557757,-122.505268,41682,2984.3201832891814
97231,62.738,14.245,45.687631,-122.824202,4304,68.60276068730275
97232,1.87,0.028,45.528929,-122.643927,15152,8102.673796791443
97233,4.643,0.018,45.515307,-122.502168,37518,8080.551367650227
97236,7.719,0.019,45.483,-122.512338,37864,4905.298613810079
97239,3.586,0.169,45.489938,-122.690453,18224,5081.985499163414
97266,6.058,0.021,45.482967,-122.557619,35992,5941.234730934302
97267,7.228,0.211,45.408427,-122.612867,31160,4311.012728278915
97301,11.305,0.17,44.951839,-123.006246,56274,4977.797434763379
97302,23.433,0.753,44.903176,-123.064432,40954,1747.706226262109
97303,24.907,0.664,45.030354,-123.023689,40893,1641.8275986670415
97304,56.817,0.965,45.006596,-123.111691,34846,613.3023566890191
97305,47.217,0.0,45.015712,-122.929101,45044,953.9784399686554
97306,32.406,0.365,44.842904,-123.094751,34160,1054.1257791766957
97317,55.227,0.0,44.902416,-122.906292,26165,473.7718869393594
97321,69.15,1.791,44.65345,-123.139526,30996,448.2429501084598
97322,63.251,0.461,44.627553,-123.017613,36288,573.7142495770818
97324,194.948,0.326,44.33862,-123.62776,1129,5.791287933192441
97325,30.22,0.151,44.833821,-122.85223,7154,236.73064195896757
97326,116.988,0.009,44.637919,-123.665781,931,7.958081170718365
97327,71.702,0.0,44.375669,-122.947812,3046,42.48138127248891
97330,77.959,0.299,44.647997,-123.259576,44464,570.351081978989
97333,112.046,1.414,44.468069,-123.293831,23655,211.11864769826678
97338,124.815,0.18,44.935143,-123.339123,22977,184.08845090734286
97341,9.911,0.548,44.819359,-124.043333,3194,322.26818686308144
97342,83.974,3.304,44.739311,-121.879087,144,1.7148164908185866
97343,139.154,0.033,44.575254,-123.75149,550,3.9524555528407377
97344,11.526,0.0,44.868832,-123.465972,1464,127.01717855283707
97345,42.734,1.555,44.411545,-122.578909,321,7.511583282632096
97346,43.946,0.0,44.769479,-122.378538,970,22.072543576207163
97347,47.31,0.0,45.078353,-123.659383,1483,31.346438385119423
97348,67.557,0.597,44.383299,-123.122275,2103,31.129268617611793
97351,52.255,1.147,44.815295,-123.129486,11384,217.85475074155582
97352,48.634,1.22,44.749395,-123.027593,6635,136.42719085413498
97355,214.323,1.527,44.532241,-122.821044,33236,155.07435039636437
97357,18.984,0.01,44.752661,-123.825581,206,10.851243152128108
97358,88.353,0.46,44.81199,-122.399639,2502,28.318223489864522
97360,13.516,0.025,44.750448,-122.482352,2362,174.75584492453387
97361,132.937,0.117,44.778573,-123.326057,13953,104.95949209023823
97362,23.357,0.034,45.062012,-122.75654,3952,169.19981161964293
97364,0.304,0.0,44.998839,-123.986967,637,2095.3947368421054
97365,41.47,2.637,44.671297,-124.030569,10905,262.9611767542802
97366,10.674,1.102,44.581254,-124.047978,2169,203.20404721753795
97367,45.73,1.331,44.914756,-123.974231,11280,246.66520883446316
97368,60.846,1.085,45.024543,-123.903115,2768,45.49189757749072
97369,2.114,0.0,44.76005,-124.056774,327,154.68306527909178
97370,178.545,0.284,44.564899,-123.47559,9443,52.8886275168725
97371,31.711,0.043,44.990634,-123.191125,445,14.032985399388226
97374,129.58,0.15,44.69286,-122.774937,5135,39.62802901682358
97375,47.727,0.006,44.986965,-122.598275,1204,25.226810819871353
97376,60.743,0.086,44.498235,-123.975013,1226,20.183395617602027
97377,44.714,0.13,44.46479,-123.103063,677,15.140671825379076
97378,116.726,0.089,45.084883,-123.422867,9613,82.35525932525744
97380,59.887,0.016,44.786018,-123.929969,2116,35.33321088049159
97381,110.022,0.139,44.939485,-122.720739,15404,140.00836196397083
97383,47.647,0.771,44.79942,-122.722525,9616,201.81753310806556
97385,35.502,0.028,44.865853,-122.72355,3876,109.17694777758999
97386,125.946,0.653,44.359177,-122.727043,15509,123.14007590554682
97388,6.411,1.819,44.880014,-124.018204,954,148.80673841834349
97389,35.611,0.0,44.53267,-123.090331,1706,47.90654573025189
97390,123.858,0.156,44.355893,-123.862682,708,5.716223417138981
97391,115.335,2.372,44.58498,-123.884047,5944,51.53682750249274
97392,42.261,0.349,44.795611,-122.930376,6999,165.61368637751116
97394,51.675,2.475,44.398974,-124.016407,5251,101.61586840832125
97396,54.591,0.025,45.104718,-123.549185,3447,63.14227619937352
97401,9.277,0.023,44.067988,-123.080181,48186,5194.136035356258
97402,68.633,6.406,44.047736,-123.230905,54199,789.693004822753
97403,4.225,0.0,44.035412,-123.052413,14508,3433.8461538461543
97404,9.617,0.144,44.105226,-123.133025,33356,3468.441301861287
97405,129.151,0.263,43.953602,-123.155864,46870,362.90853342211824
97408,49.758,1.179,44.142995,-123.058241,15297,307.42795128421557
97411,128.589,12.312,43.058954,-124.346773,7629,59.328558430347854
97412,84.496,0.502,44.20493,-123.54782,640,7.574323044877865
97413,473.745,4.462,44.053948,-121.945845,757,1.59790604650181
97415,305.292,1.434,42.13783,-124.133433,14271,46.745410950827406
97417,28.6,0.011,42.94021,-123.214865,2462,86.08391608391608
97419,32.784,0.002,44.180828,-123.413145,916,27.940458760370912
97420,273.939,11.714,43.346779,-124.105673,27579,100.67569787434428
97423,126.565,1.036,43.185814,-124.174163,5799,45.81835420534903
97424,246.214,3.814,43.746815,-123.053386,18881,76.68532252430812
97426,75.006,0.115,43.89893,-123.029954,10384,138.4422579526971
97431,42.125,0.199,43.869538,-122.84149,2115,50.20771513353116
97432,0.083,0.0,43.104294,-123.429446,314,3783.1325301204815
97434,104.205,0.793,43.621458,-122.702625,799,7.667578331174128
97435,98.995,0.022,43.690188,-123.328152,2383,24.07192282438507
97436,96.683,1.589,43.643348,-123.586975,698,7.21946981372113
97437,22.506,2.314,44.099083,-123.38707,2462,109.39305074202434
97438,122.553,3.113,43.944242,-122.682456,1218,9.938557195662286
97439,168.313,13.856,44.073537,-124.0275,15643,92.9399392797942
97441,27.641,11.375,43.751829,-124.166146,351,12.6985275496545
97442,84.846,0.036,42.780374,-123.425369,1908,22.487801428470405
97443,86.124,0.142,43.250484,-123.004257,3122,36.250058055826486
97444,163.126,3.259,42.440347,-124.327441,5794,35.51855620808455
97446,123.019,0.818,44.260727,-123.054648,4997,40.619741665921524
97448,138.065,0.825,44.210894,-123.279343,14629,105.95733893455981
97449,45.168,3.37,43.563367,-124.040505,2200,48.70704923839887
97450,79.035,0.242,42.908908,-124.374673,921,11.653065097741507
97452,25.383,7.487,43.874112,-122.750081,1640,64.61017216247095
97453,112.695,1.005,43.980396,-123.850469,940,8.341097652957098
97454,60.298,0.0,44.218056,-122.819137,1284,21.294238614879433
97455,25.688,0.09,43.968553,-122.919656,2326,90.54811585175958
97456,91.864,0.699,44.343303,-123.355,3278,35.6831838369764
97457,164.04,0.01,43.064513,-123.229471,10158,61.9239209948793
97458,360.93,1.572,43.048844,-124.008543,4790,13.271271437674896
97459,109.251,23.303,43.484217,-124.182735,15328,140.3007752789448
97461,42.065,0.012,44.098278,-123.505515,635,15.095685249019375
97462,219.701,1.819,43.486928,-123.41831,4027,18.329456852722565
97463,48.746,2.851,43.740681,-122.387167,3820,78.36540434086899
97465,113.867,0.888,42.763521,-124.344681,1777,15.6059262121598
97466,48.526,0.218,42.848945,-124.085233,1152,23.739850801632112
97467,327.839,5.826,43.738923,-123.907887,5300,16.16647195727171
97469,57.452,0.093,42.922517,-123.417703,2541,44.228225301120936
97470,180.909,1.527,43.250676,-123.24241,18951,104.75432399714774
97471,182.029,2.037,43.21907,-123.487894,32439,178.20786797708058
97476,52.586,0.699,42.842229,-124.402796,261,4.963298216255277
97477,12.422,0.155,44.058465,-123.011597,37837,3045.966833038158
97478,168.4,1.442,44.089122,-122.842278,39267,233.1769596199525
97479,67.504,0.537,43.403997,-123.196293,10479,155.2352453187959
97480,66.514,0.001,44.128446,-123.832726,325,4.886189373665695
97487,72.76,5.367,43.988857,-123.3872,9546,131.1984606926883
97488,148.07,0.726,44.128572,-122.41733,662,4.470858377794286
97489,29.726,0.213,44.11146,-122.60682,896,30.14196326448227
97492,46.353,0.288,43.803028,-122.515672,1058,22.824844130908463
97493,52.01,3.497,43.904594,-124.023424,466,8.959815420111518
97495,7.332,0.334,43.281204,-123.314335,1569,213.99345335515548
97496,88.047,0.018,43.066483,-123.472707,7557,85.82915942621554
97497,165.981,0.06,42.665711,-123.425469,1172,7.061049156228726
97498,108.003,3.094,44.273368,-124.009002,2141,19.823523420645724
97499,124.573,0.094,43.591682,-123.237036,1836,14.738346190587047
97501,45.345,0.041,42.285729,-122.897456,45008,992.5680890947183
97502,82.037,1.082,42.408529,-122.945969,29583,360.6055804088399
97503,81.71,0.399,42.604691,-122.923719,14119,172.7940276587933
97504,43.305,0.023,42.328207,-122.797427,50471,1165.4774275487819
97520,328.831,4.692,42.169559,-122.511785,26983,82.05734860764343
97522,46.742,0.152,42.633855,-122.434112,584,12.49411664028069
97523,250.328,0.168,42.104149,-123.644574,7162,28.610463072448947
97524,359.345,1.633,42.467469,-122.647705,15072,41.942979587861245
97525,108.245,0.581,42.430826,-123.059798,4732,43.715645064437155
97526,140.723,0.701,42.535703,-123.338257,36109,256.59629200628183
97527,219.77,0.928,42.380766,-123.386568,36756,167.24757701233108
97530,464.079,1.684,42.140414,-123.111983,9157,19.73155432587986
97532,84.402,0.253,42.518364,-123.656431,2146,25.425937773986398
97535,3.283,0.0,42.267976,-122.812339,4766,1451.7209869022236
97536,70.197,0.729,42.781908,-122.494698,1230,17.522116329757683
97537,124.097,0.007,42.552527,-123.145949,6656,53.635462581690135
97538,191.194,0.216,42.314375,-123.667583,1831,9.576660355450485
97539,21.825,0.151,42.576422,-122.786215,3349,153.44788087056128
97540,44.951,0.016,42.192697,-122.817256,8475,188.53863095370514
97541,209.874,4.823,42.775859,-122.745256,1373,6.542020450365458
97543,47.636,0.0,42.377249,-123.560325,732,15.366529515492484
97544,76.295,0.0,42.207015,-123.300113,2040,26.73831836948686
97601,577.687,96.952,42.443391,-122.074145,22751,39.38291843160743
97603,340.625,5.035,42.132624,-121.664612,32212,94.56733944954128
97621,164.368,0.23,42.507326,-121.285253,268,1.6304876861676239
97622,178.968,0.323,42.391276,-121.006931,276,1.5421751374547406
97623,356.495,3.761,42.198886,-121.312645,2954,8.28623122343932
97624,611.056,12.379,42.548485,-121.849636,3756,6.14673614202299
97627,32.212,0.38,42.070151,-122.072244,445,13.81472743077114
97630,1047.877,116.897,42.30592,-120.387701,5484,5.233438657399676
97632,63.767,0.038,42.036014,-121.405479,1473,23.099722426960653
97633,28.541,0.299,42.03414,-121.562829,1456,51.01433026172874
97634,3.266,0.089,42.133724,-121.802382,370,113.2884262094305
97639,57.119,0.39,42.428528,-121.491604,9,0.1575657837147009
97641,664.704,0.167,43.28819,-120.531731,1250,1.8805362988638554
97701,311.782,0.067,43.997656,-121.034191,42543,136.45111007049798
97702,103.488,0.205,43.982794,-121.209726,53114,513.2382498453927
97703,269.798,2.713,44.176389,-121.382887,34476,127.78449061890748
97707,62.72,0.333,43.826223,-121.492124,6506,103.73086734693878
97720,1167.39,58.607,43.58683,-118.896086,4456,3.8170619929929157
97730,25.781,0.0,44.522652,-121.645373,298,11.558899965090571
97733,378.458,13.741,43.420396,-121.926184,592,1.5642422673057512
